BirdID,Experiment,Trial,Correct,,,
fPfP-YM,Colour assoc.,38,Y,,,
fPfP-YM,Colour assoc.,39,N,,,
fPfP-YM,Colour assoc.,40,Y,,,
fPfP-YM,Colour assoc.,41,Y,,,
fPfP-YM,Colour assoc.,42,N,,,
fPfP-YM,Colour assoc.,43,N,,,
fPfP-YM,Colour assoc.,44,Y,,,
fPfP-YM,Colour assoc.,45,N,,,
fPfP-YM,Colour assoc.,46,N,,,
fPfP-YM,Colour assoc.,47,Y,,,
fPfP-YM,Colour assoc.,48,Y,,,
fPfP-YM,Colour assoc.,49,Y,,,
fPfP-YM,Colour assoc.,50,Y,,,
fPfP-YM,Colour assoc.,51,N,,,
fPfP-YM,Colour assoc.,52,Y,,,
fPfP-YM,Colour assoc.,53,Y,,,
fPfP-YM,Colour assoc.,54,N,,,
fPfP-YM,Colour assoc.,55,Y,,,
fPfP-YM,Colour assoc.,56,Y,,,
fPfP-YM,Colour assoc.,57,Y,,,
fPfP-YM,Colour assoc.,58,Y,,,
fPfP-YM,Colour reversal,Probe,N,,,
fPfP-YM,Colour reversal,1,N,,,
fPfP-YM,Colour reversal,2,N,,,
fPfP-YM,Colour reversal,3,N,,,
fPfP-YM,Colour reversal,4,N,,,
fPfP-YM,Colour reversal,5,N,,,
fPfP-YM,Colour reversal,6,Y,,,
fPfP-YM,Colour reversal,7,N,,,
fPfP-YM,Colour reversal,8,N,,,
fPfP-YM,Colour reversal,9,N,,,
fPfP-YM,Colour reversal,10,N,,,
fPfP-YM,Colour reversal,11,N,,,
fPfP-YM,Colour reversal,12,N,,,
fPfP-YM,Colour reversal,13,N,,,
fPfP-YM,Colour reversal,14,N,,,
fPfP-YM,Colour reversal,15,N,,,
fPfP-YM,Colour reversal,16,N,,,
fPfP-YM,Colour reversal,17,Y,,,
fPfP-YM,Colour reversal,18,N,,,
fPfP-YM,Colour reversal,19,Y,,,
fPfP-YM,Colour reversal,20,N,,,
fPfP-YM,Colour reversal,21,Y,,,
fPfP-YM,Colour reversal,22,Y,,,
fPfP-YM,Colour reversal,23,N,,,
fPfP-YM,Colour reversal,24,N,,,
fPfP-YM,Colour reversal,25,N,,,
fPfP-YM,Colour reversal,26,Y,,,
fPfP-YM,Colour reversal,27,Y,,,
fPfP-YM,Colour reversal,28,Y,,,
fPfP-YM,Colour reversal,29,N,,,
fPfP-YM,Colour reversal,30,N,,,
fPfP-YM,Colour reversal,31,N,,,
fPfP-YM,Colour reversal,32,Y,,,
fPfP-YM,Colour reversal,33,N,,,
fPfP-YM,Colour reversal,34,Y,,,
fPfP-YM,Colour reversal,35,N,,,
fPfP-YM,Colour reversal,36,N,,,
fPfP-YM,Colour reversal,37,N,,,
fPfP-YM,Colour reversal,38,N,,,
fPfP-YM,Colour reversal,39,Y,,,
fPfP-YM,Colour reversal,40,N,,,
fPfP-YM,Colour reversal,41,Y,,,
fPfP-YM,Colour reversal,42,N,,,
fPfP-YM,Colour reversal,43,Y,,,
fPfP-YM,Colour reversal,44,Y,,,
fPfP-YM,Colour reversal,45,Y,,,
fPfP-YM,Colour reversal,46,Y,,,
fPfP-YM,Colour reversal,47,Y,,,
fPfP-YM,Colour reversal,48,N,,,
fPfP-YM,Colour reversal,49,Y,,,
fPfP-YM,Colour reversal,50,Y,,,
fPfP-YM,Colour reversal,51,Y,,,
fPfP-YM,Colour reversal,52,Y,,,
fPfP-YM,Colour reversal,53,N,,,
BY-YM,Colour assoc.,Probe,N,,,
BY-YM,Colour assoc.,1,N,,,
BY-YM,Colour assoc.,2,N,,,
BY-YM,Colour assoc.,3,N,,,
BY-YM,Colour assoc.,4,Y,,,
BY-YM,Colour assoc.,5,N,,,
BY-YM,Colour assoc.,6,Y,,,
BY-YM,Colour assoc.,7,N,,,
BY-YM,Colour assoc.,8,N,,,
BY-YM,Colour assoc.,9,N,,,
BY-YM,Colour assoc.,10,N,,,
BY-YM,Colour assoc.,11,N,,,
BY-YM,Colour assoc.,12,N,,,
BY-YM,Colour assoc.,13,N,,,
BY-YM,Colour assoc.,14,N,,,
BY-YM,Colour assoc.,15,N,,,
BY-YM,Colour assoc.,16,N,,,
BY-YM,Colour assoc.,17,Y,,,
BY-YM,Colour assoc.,18,Y,,,
BY-YM,Colour assoc.,19,Y,,,
BY-YM,Colour assoc.,20,Y,,,
BY-YM,Colour assoc.,21,N,,,
BY-YM,Colour assoc.,22,Y,,,
BY-YM,Colour assoc.,23,N,,,
BY-YM,Colour assoc.,24,N,,,
BY-YM,Colour assoc.,25,Y,,,
BY-YM,Colour assoc.,26,Y,,,
BY-YM,Colour assoc.,27,N,,,
BY-YM,Colour assoc.,28,N,,,
BY-YM,Colour assoc.,29,N,,,
BY-YM,Colour assoc.,30,Y,,,
BY-YM,Colour assoc.,31,Y,,,
BY-YM,Colour assoc.,32,Y,,,
BY-YM,Colour assoc.,33,Y,,,
BY-YM,Colour assoc.,34,Y,,,
BY-YM,Colour assoc.,35,N,,,
BY-YM,Colour assoc.,36,Y,,,
BY-YM,Colour assoc.,37,N,,,
BY-YM,Colour assoc.,38,N,,,
BY-YM,Colour assoc.,39,Y,,,
BY-YM,Colour assoc.,40,N,,,
BY-YM,Colour assoc.,41,Y,,,
BY-YM,Colour assoc.,42,Y,,,
BY-YM,Colour assoc.,43,Y,,,
BY-YM,Colour assoc.,44,Y,,,
BY-YM,Colour assoc.,45,Y,,,
BY-YM,Colour assoc.,46,Y,,,
BY-YM,Colour assoc.,47,Y,,,
BY-YM,Colour assoc.,48,Y,,,
BY-YM,Colour assoc.,49,N,,,
BY-YM,Colour assoc.,50,Y,,,
BY-YM,Colour reversal,Probe,N,,,
BY-YM,Colour reversal,1,N,,,
BY-YM,Colour reversal,2,N,,,
BY-YM,Colour reversal,3,Y,,,
BY-YM,Colour reversal,4,N,,,
BY-YM,Colour reversal,5,N,,,
BY-YM,Colour reversal,6,Y,,,
BY-YM,Colour reversal,7,Y,,,
BY-YM,Colour reversal,8,N,,,
BY-YM,Colour reversal,9,N,,,
BY-YM,Colour reversal,10,N,,,
BY-YM,Colour reversal,11,N,,,
BY-YM,Colour reversal,12,Y,,,
BY-YM,Colour reversal,13,Y,,,
BY-YM,Colour reversal,14,N,,,
BY-YM,Colour reversal,15,N,,,
BY-YM,Colour reversal,16,Y,,,
BY-YM,Colour reversal,17,N,,,
BY-YM,Colour reversal,18,N,,,
BY-YM,Colour reversal,19,N,,,
BY-YM,Colour reversal,20,N,,,
BY-YM,Colour reversal,21,N,,,
BY-YM,Colour reversal,22,Y,,,
BY-YM,Colour reversal,23,N,,,
BY-YM,Colour reversal,24,N,,,
BY-YM,Colour reversal,25,Y,,,
BY-YM,Colour reversal,26,N,,,
BY-YM,Colour reversal,27,N,,,
BY-YM,Colour reversal,28,Y,,,
BY-YM,Colour reversal,29,N,,,
BY-YM,Colour reversal,30,Y,,,
BY-YM,Colour reversal,31,N,,,
BY-YM,Colour reversal,32,N,,,
BY-YM,Colour reversal,33,Y,,,
BY-YM,Colour reversal,34,Y,,,
BY-YM,Colour reversal,35,Y,,,
BY-YM,Colour reversal,36,N,,,
BY-YM,Colour reversal,37,N,,,
BY-YM,Colour reversal,38,Y,,,
BY-YM,Colour reversal,39,Y,,,
BY-YM,Colour reversal,40,N,,,
BY-YM,Colour reversal,41,N,,,
BY-YM,Colour reversal,42,N,,,
BY-YM,Colour reversal,43,N,,,
BY-YM,Colour reversal,44,Y,,,
BY-YM,Colour reversal,45,N,,,
BY-YM,Colour reversal,46,Y,,,
BY-YM,Colour reversal,47,Y,,,
BY-YM,Colour reversal,48,N,,,
BY-YM,Colour reversal,49,N,,,
BY-YM,Colour reversal,50,N,,,
BY-YM,Colour reversal,51,Y,,,
BY-YM,Colour reversal,52,Y,,,
BY-YM,Colour reversal,53,Y,,,
BY-YM,Colour reversal,54,N,,,
BY-YM,Colour reversal,55,Y,,,
BY-YM,Colour reversal,56,Y,,,
BY-YM,Colour reversal,57,Y,,,
BY-YM,Colour reversal,58,Y,,,
BY-YM,Colour reversal,59,Y,,,
BY-YM,Colour reversal,60,Y,,,
BY-YM,Colour reversal,61,Y,,,
BY-YM,Colour reversal,62,Y,,,
BM-YW,Colour assoc.,Probe,N,,,
BM-YW,Colour assoc.,1,N,,,
BM-YW,Colour assoc.,2,N,,,
BM-YW,Colour assoc.,3,N,,,
BM-YW,Colour assoc.,4,Y,,,
BM-YW,Colour assoc.,5,Y,,,
BM-YW,Colour assoc.,6,N,,,
BM-YW,Colour assoc.,7,N,,,
BM-YW,Colour assoc.,8,N,,,
BM-YW,Colour assoc.,9,N,,,
BM-YW,Colour assoc.,10,Y,,,
BM-YW,Colour assoc.,11,N,,,
BM-YW,Colour assoc.,12,N,,,
BM-YW,Colour assoc.,13,N,,,
BM-YW,Colour assoc.,14,N,,,
BM-YW,Colour assoc.,15,Y,,,
BM-YW,Colour assoc.,16,Y,,,
BM-YW,Colour assoc.,17,Y,,,
BM-YW,Colour assoc.,18,N,,,
BM-YW,Colour assoc.,19,N,,,
BM-YW,Colour assoc.,20,Y,,,
BM-YW,Colour assoc.,21,Y,,,
BM-YW,Colour assoc.,22,Y,,,
BM-YW,Colour assoc.,23,Y,,,
BM-YW,Colour assoc.,24,Y,,,
BM-YW,Colour assoc.,25,N,,,
BM-YW,Colour assoc.,26,N,,,
BM-YW,Colour assoc.,27,Y,,,
BM-YW,Colour assoc.,28,Y,,,
BM-YW,Colour assoc.,29,N,,,
BM-YW,Colour assoc.,30,Y,,,
BM-YW,Colour assoc.,31,Y,,,
BM-YW,Colour assoc.,32,Y,,,
BM-YW,Colour assoc.,33,Y,,,
BM-YW,Colour assoc.,34,Y,,,
BM-YW,Colour assoc.,35,Y,,,
BM-YW,Colour assoc.,36,N,,,
BM-YW,Colour assoc.,37,N,,,
BM-YW,Colour assoc.,38,Y,,,
BM-YW,Colour assoc.,39,Y,,,
BM-YW,Colour assoc.,40,Y,,,
BM-YW,Colour assoc.,41,Y,,,
BM-YW,Colour reversal,Probe,Y,,,
BM-YW,Colour reversal,1,N,,,
BM-YW,Colour reversal,2,N,,,
BM-YW,Colour reversal,3,Y,,,
BM-YW,Colour reversal,4,N,,,
BM-YW,Colour reversal,5,N,,,
BM-YW,Colour reversal,6,N,,,
BM-YW,Colour reversal,7,N,,,
BM-YW,Colour reversal,8,Y,,,
BM-YW,Colour reversal,9,Y,,,
BM-YW,Colour reversal,10,N,,,
BM-YW,Colour reversal,11,N,,,
BM-YW,Colour reversal,12,Y,,,
BM-YW,Colour reversal,13,N,,,
BM-YW,Colour reversal,14,N,,,
BM-YW,Colour reversal,15,N,,,
BM-YW,Colour reversal,16,Y,,,
BM-YW,Colour reversal,17,N,,,
BM-YW,Colour reversal,18,N,,,
BM-YW,Colour reversal,19,Y,,,
BM-YW,Colour reversal,20,N,,,
BM-YW,Colour reversal,21,N,,,
BM-YW,Colour reversal,22,Y,,,
BM-YW,Colour reversal,23,Y,,,
BM-YW,Colour reversal,24,N,,,
BM-YW,Colour reversal,25,Y,,,
BM-YW,Colour reversal,26,N,,,
BM-YW,Colour reversal,27,Y,,,
BM-YW,Colour reversal,28,Y,,,
BM-YW,Colour reversal,29,N,,,
BM-YW,Colour reversal,30,Y,,,
BM-YW,Colour reversal,31,Y,,,
BM-YW,Colour reversal,32,Y,,,
BM-YW,Colour reversal,33,Y,,,
BM-YW,Colour reversal,34,N,,,
BM-YW,Colour reversal,35,N,,,
BM-YW,Colour reversal,36,Y,,,
BM-YW,Colour reversal,37,N,,,
BM-YW,Colour reversal,38,Y,,,
BM-YW,Colour reversal,39,N,,,
BM-YW,Colour reversal,40,Y,,,
BM-YW,Colour reversal,41,N,,,
BM-YW,Colour reversal,42,N,,,
BM-YW,Colour reversal,43,Y,,,
BM-YW,Colour reversal,44,Y,,,
BM-YW,Colour reversal,45,Y,,,
BM-YW,Colour reversal,46,N,,,
BM-YW,Colour reversal,47,Y,,,
BM-YW,Colour reversal,48,Y,,,
BM-YW,Colour reversal,49,Y,,,
BM-YW,Colour reversal,50,Y,,,
BM-YW,Colour reversal,51,N,,,
BM-YW,Colour reversal,52,Y,,,
BM-YW,Colour reversal,53,Y,,,
BM-YW,Colour reversal,54,Y,,,
YR-YM,Colour assoc.,Probe,N,,,
YR-YM,Colour assoc.,1,N,,,
YR-YM,Colour assoc.,2,Y,,,
YR-YM,Colour assoc.,3,Y,,,
YR-YM,Colour assoc.,4,N,,,
YR-YM,Colour assoc.,5,Y,,,
YR-YM,Colour assoc.,6,N,,,
YR-YM,Colour assoc.,7,Y,,,
YR-YM,Colour assoc.,8,Y,,,
YR-YM,Colour assoc.,9,N,,,
YR-YM,Colour assoc.,10,Y,,,
YR-YM,Colour assoc.,11,Y,,,
YR-YM,Colour assoc.,12,Y,,,
YR-YM,Colour assoc.,13,N,,,
YR-YM,Colour assoc.,14,N,,,
YR-YM,Colour assoc.,15,Y,,,
YR-YM,Colour assoc.,16,Y,,,
YR-YM,Colour assoc.,17,N,,,
YR-YM,Colour assoc.,18,Y,,,
YR-YM,Colour assoc.,19,Y,,,
YR-YM,Colour assoc.,20,Y,,,
YR-YM,Colour assoc.,21,Y,,,
YR-YM,Colour assoc.,22,Y,,,
YR-YM,Colour assoc.,23,Y,,,
YR-YM,Colour assoc.,24,Y,,,
YR-YM,Colour assoc.,25,Y,,,
YR-YM,Colour reversal,Probe,N,,,
YR-YM,Colour reversal,1,N,,,
YR-YM,Colour reversal,2,N,,,
YR-YM,Colour reversal,3,Y,,,
YR-YM,Colour reversal,4,N,,,
YR-YM,Colour reversal,5,N,,,
YR-YM,Colour reversal,6,Y,,,
YR-YM,Colour reversal,7,N,,,
YR-YM,Colour reversal,8,N,,,
YR-YM,Colour reversal,9,N,,,
YR-YM,Colour reversal,10,Y,,,
YR-YM,Colour reversal,11,N,,,
YR-YM,Colour reversal,12,N,,,
YR-YM,Colour reversal,13,N,,,
YR-YM,Colour reversal,14,Y,,,
YR-YM,Colour reversal,15,Y,,,
YR-YM,Colour reversal,16,Y,,,
YR-YM,Colour reversal,17,N,,,
YR-YM,Colour reversal,18,Y,,,
YR-YM,Colour reversal,19,N,,,
YR-YM,Colour reversal,20,Y,,,
YR-YM,Colour reversal,21,Y,,,
YR-YM,Colour reversal,22,N,,,
YR-YM,Colour reversal,23,Y,,,
YR-YM,Colour reversal,24,Y,,,
YR-YM,Colour reversal,25,N,,,
YR-YM,Colour reversal,26,N,,,
YR-YM,Colour reversal,27,N,,,
YR-YM,Colour reversal,28,Y,,,
YR-YM,Colour reversal,29,Y,,,
YR-YM,Colour reversal,30,N,,,
YR-YM,Colour reversal,31,Y,,,
YR-YM,Colour reversal,32,Y,,,
YR-YM,Colour reversal,33,Y,,,
YR-YM,Colour reversal,34,Y,,,
YR-YM,Colour reversal,35,Y,,,
YR-YM,Colour reversal,36,Y,,,
YR-YM,Colour reversal,37,Y,,,
YR-YM,Colour reversal,38,Y,,,
YR-YM,Colour reversal,39,N,,,
YR-YM,Colour reversal,40,Y,,,
fPM-YpB,Colour assoc.,Probe,Y,,,
fPM-YpB,Colour assoc.,1,Y,,,
fPM-YpB,Colour assoc.,2,N,,,
fPM-YpB,Colour assoc.,3,N,,,
fPM-YpB,Colour assoc.,4,Y,,,
fPM-YpB,Colour assoc.,5,Y,,,
fPM-YpB,Colour assoc.,6,Y,,,
fPM-YpB,Colour assoc.,7,Y,,,
fPM-YpB,Colour assoc.,8,Y,,,
fPM-YpB,Colour assoc.,9,N,,,
fPM-YpB,Colour assoc.,10,Y,,,
fPM-YpB,Colour assoc.,11,Y,,,
fPM-YpB,Colour assoc.,12,Y,,,
fPM-YpB,Colour assoc.,13,Y,,,
fPM-YpB,Colour assoc.,14,N,,,
fPM-YpB,Colour assoc.,15,Y,,,
fPM-YpB,Colour reversal,Probe,N,,,
fPM-YpB,Colour reversal,1,N,,,
fPM-YpB,Colour reversal,2,N,,,
fPM-YpB,Colour reversal,3,N,,,
fPM-YpB,Colour reversal,4,N,,,
fPM-YpB,Colour reversal,5,N,,,
fPM-YpB,Colour reversal,6,N,,,
fPM-YpB,Colour reversal,7,Y,,,
fPM-YpB,Colour reversal,8,N,,,
fPM-YpB,Colour reversal,9,N,,,
fPM-YpB,Colour reversal,10,N,,,
fPM-YpB,Colour reversal,11,Y,,,
fPM-YpB,Colour reversal,12,N,,,
fPM-YpB,Colour reversal,13,N,,,
fPM-YpB,Colour reversal,14,Y,,,
fPM-YpB,Colour reversal,15,Y,,,
fPM-YpB,Colour reversal,16,N,,,
fPM-YpB,Colour reversal,17,Y,,,
fPM-YpB,Colour reversal,18,N,,,
fPM-YpB,Colour reversal,19,Y,,,
fPM-YpB,Colour reversal,20,Y,,,
fPM-YpB,Colour reversal,21,N,,,
fPM-YpB,Colour reversal,22,N,,,
fPM-YpB,Colour reversal,23,N,,,
fPM-YpB,Colour reversal,24,Y,,,
fPM-YpB,Colour reversal,25,N,,,
fPM-YpB,Colour reversal,26,Y,,,
fPM-YpB,Colour reversal,27,Y,,,
fPM-YpB,Colour reversal,28,Y,,,
fPM-YpB,Colour reversal,29,N,,,
fPM-YpB,Colour reversal,30,Y,,,
fPM-YpB,Colour reversal,31,Y,,,
fPM-YpB,Colour reversal,32,Y,,,
fPM-YpB,Colour reversal,33,Y,,,
fPM-YpB,Colour reversal,34,Y,,,
fPM-YpB,Colour reversal,35,N,,,
fPM-YpB,Colour reversal,36,Y,,,
fPM-YpB,Colour reversal,37,N,,,
fPM-YpB,Colour reversal,38,N,,,
fPM-YpB,Colour reversal,39,Y,,,
fPM-YpB,Colour reversal,40,Y,,,
fPM-YpB,Colour reversal,41,Y,,,
fPM-YpB,Colour reversal,42,Y,,,
fPM-YpB,Colour reversal,43,Y,,,
fPM-YpB,Colour reversal,44,Y,,,
fPM-YpB,Colour reversal,45,Y,,,
fPM-YpB,Colour reversal,46,Y,,,
fPM-YpB,Colour reversal,47,Y,,,
fPM-YpB,Colour reversal,48,Y,,,
WG-YM,Colour assoc.,Probe,Y,,,
WG-YM,Colour assoc.,1,N,,,
WG-YM,Colour assoc.,2,N,,,
WG-YM,Colour assoc.,3,Y,,,
WG-YM,Colour assoc.,4,N,,,
WG-YM,Colour assoc.,5,Y,,,
WG-YM,Colour assoc.,6,N,,,
WG-YM,Colour assoc.,7,Y,,,
WG-YM,Colour assoc.,8,Y,,,
WG-YM,Colour assoc.,9,Y,,,
WG-YM,Colour assoc.,10,Y,,,
WG-YM,Colour assoc.,11,Y,,,
WG-YM,Colour assoc.,12,N,,,
WG-YM,Colour assoc.,13,Y,,,
WG-YM,Colour assoc.,14,Y,,,
WG-YM,Colour assoc.,15,Y,,,
WG-YM,Colour assoc.,16,Y,,,
WG-YM,Colour reversal,Probe,N,,,
WG-YM,Colour reversal,1,N,,,
WG-YM,Colour reversal,2,N,,,
WG-YM,Colour reversal,3,Y,,,
WG-YM,Colour reversal,4,N,,,
WG-YM,Colour reversal,5,N,,,
WG-YM,Colour reversal,6,N,,,
WG-YM,Colour reversal,7,Y,,,
WG-YM,Colour reversal,8,Y,,,
WG-YM,Colour reversal,9,N,,,
WG-YM,Colour reversal,10,N,,,
WG-YM,Colour reversal,11,N,,,
WG-YM,Colour reversal,12,N,,,
WG-YM,Colour reversal,13,N,,,
WG-YM,Colour reversal,14,N,,,
WG-YM,Colour reversal,15,Y,,,
WG-YM,Colour reversal,16,N,,,
WG-YM,Colour reversal,17,N,,,
WG-YM,Colour reversal,18,N,,,
WG-YM,Colour reversal,19,N,,,
WG-YM,Colour reversal,20,N,,,
WG-YM,Colour reversal,21,Y,,,
WG-YM,Colour reversal,22,Y,,,
WG-YM,Colour reversal,23,N,,,
WG-YM,Colour reversal,24,N,,,
WG-YM,Colour reversal,25,N,,,
WG-YM,Colour reversal,26,Y,,,
WG-YM,Colour reversal,27,N,,,
WG-YM,Colour reversal,28,Y,,,
WG-YM,Colour reversal,29,Y,,,
WG-YM,Colour reversal,30,N,,,
WG-YM,Colour reversal,31,N,,,
WG-YM,Colour reversal,32,N,,,
WG-YM,Colour reversal,33,N,,,
WG-YM,Colour reversal,34,Y,,,
WG-YM,Colour reversal,35,Y,,,
WG-YM,Colour reversal,36,N,,,
WG-YM,Colour reversal,37,N,,,
WG-YM,Colour reversal,38,N,,,
WG-YM,Colour reversal,39,N,,,
WG-YM,Colour reversal,40,Y,,,
WG-YM,Colour reversal,41,N,,,
WG-YM,Colour reversal,42,N,,,
WG-YM,Colour reversal,43,Y,,,
WG-YM,Colour reversal,44,Y,,,
WG-YM,Colour reversal,45,Y,,,
WG-YM,Colour reversal,46,Y,,,
WG-YM,Colour reversal,47,Y,,,
WG-YM,Colour reversal,48,N,,,
WG-YM,Colour reversal,49,N,,,
WG-YM,Colour reversal,50,Y,,,
WG-YM,Colour reversal,51,Y,,,
WG-YM,Colour reversal,52,Y,,,
WG-YM,Colour reversal,53,N,,,
WG-YM,Colour reversal,54,Y,,,
WG-YM,Colour reversal,55,Y,,,
WG-YM,Colour reversal,56,N,,,
WG-YM,Colour reversal,57,N,,,
WG-YM,Colour reversal,58,N,,,
WG-YM,Colour reversal,59,Y,,,
WG-YM,Colour reversal,60,Y,,,
WG-YM,Colour reversal,61,Y,,,
WG-YM,Colour reversal,62,N,,,
WG-YM,Colour reversal,63,N,,,
WG-YM,Colour reversal,64,N,,,
WG-YM,Colour reversal,65,Y,,,
WG-YM,Colour reversal,66,Y,,,
WG-YM,Colour reversal,67,Y,,,
WG-YM,Colour reversal,68,N,,,
WG-YM,Colour reversal,69,N,,,
WG-YM,Colour reversal,70,Y,,,
WG-YM,Colour reversal,71,Y,,,
WG-YM,Colour reversal,72,Y,,,
WG-YM,Colour reversal,73,Y,,,
WG-YM,Colour reversal,74,Y,,,
WG-YM,Colour reversal,75,Y,,,
WG-YM,Colour reversal,76,Y,,,
GPB-YM,Colour assoc.,Probe,N,,,
GPB-YM,Colour assoc.,1,Y,,,
GPB-YM,Colour assoc.,2,N,,,
GPB-YM,Colour assoc.,3,N,,,
GPB-YM,Colour assoc.,4,N,,,
GPB-YM,Colour assoc.,5,Y,,,
GPB-YM,Colour assoc.,6,N,,,
GPB-YM,Colour assoc.,7,N,,,
GPB-YM,Colour assoc.,8,N,,,
GPB-YM,Colour assoc.,9,Y,,,
GPB-YM,Colour assoc.,10,N,,,
GPB-YM,Colour assoc.,11,N,,,
GPB-YM,Colour assoc.,12,N,,,
GPB-YM,Colour assoc.,13,N,,,
GPB-YM,Colour assoc.,14,N,,,
GPB-YM,Colour assoc.,15,N,,,
GPB-YM,Colour assoc.,16,N,,,
GPB-YM,Colour assoc.,17,N,,,
GPB-YM,Colour assoc.,18,Y,,,
GPB-YM,Colour assoc.,19,N,,,
GPB-YM,Colour assoc.,20,N,,,
GPB-YM,Colour assoc.,21,N,,,
GPB-YM,Colour assoc.,22,N,,,
GPB-YM,Colour assoc.,23,N,,,
GPB-YM,Colour assoc.,24,N,,,
GPB-YM,Colour assoc.,25,Y,,,
GPB-YM,Colour assoc.,26,N,,,
GPB-YM,Colour assoc.,27,N,,,
GPB-YM,Colour assoc.,28,N,,,
GPB-YM,Colour assoc.,29,N,,,
GPB-YM,Colour assoc.,30,N,,,
GPB-YM,Colour assoc.,31,Y,,,
GPB-YM,Colour assoc.,32,Y,,,
GPB-YM,Colour assoc.,33,N,,,
GPB-YM,Colour assoc.,34,N,,,
GPB-YM,Colour assoc.,35,Y,,,
GPB-YM,Colour assoc.,36,N,,,
GPB-YM,Colour assoc.,37,N,,,
GPB-YM,Colour assoc.,38,Y,,,
GPB-YM,Colour assoc.,39,N,,,
GPB-YM,Colour assoc.,40,Y,,,
GPB-YM,Colour assoc.,41,Y,,,
GPB-YM,Colour assoc.,42,Y,,,
GPB-YM,Colour assoc.,43,N,,,
GPB-YM,Colour assoc.,44,Y,,,
GPB-YM,Colour assoc.,45,N,,,
GPB-YM,Colour assoc.,46,N,,,
GPB-YM,Colour assoc.,47,Y,,,
GPB-YM,Colour assoc.,48,Y,,,
GPB-YM,Colour assoc.,49,N,,,
GPB-YM,Colour assoc.,50,N,,,
GPB-YM,Colour assoc.,51,Y,,,
GPB-YM,Colour assoc.,52,Y,,,
GPB-YM,Colour assoc.,53,N,,,
GPB-YM,Colour assoc.,54,N,,,
GPB-YM,Colour assoc.,55,N,,,
GPB-YM,Colour assoc.,56,Y,,,
GPB-YM,Colour assoc.,57,Y,,,
GPB-YM,Colour assoc.,58,Y,,,
GPB-YM,Colour assoc.,59,N,,,
GPB-YM,Colour assoc.,60,Y,,,
GPB-YM,Colour assoc.,61,Y,,,
GPB-YM,Colour assoc.,62,Y,,,
GPB-YM,Colour assoc.,63,Y,,,
GPB-YM,Colour assoc.,64,Y,,,
GPB-YM,Colour assoc.,65,N,,,
GPB-YM,Colour assoc.,66,Y,,,
GPB-YM,Colour assoc.,67,Y,,,
GPB-YM,Colour reversal,Probe,N,,,
GPB-YM,Colour reversal,1,N,,,
GPB-YM,Colour reversal,2,N,,,
GPB-YM,Colour reversal,3,N,,,
GPB-YM,Colour reversal,4,N,,,
GPB-YM,Colour reversal,5,N,,,
GPB-YM,Colour reversal,6,N,,,
GPB-YM,Colour reversal,7,N,,,
GPB-YM,Colour reversal,8,N,,,
GPB-YM,Colour reversal,9,N,,,
GPB-YM,Colour reversal,10,N,,,
GPB-YM,Colour reversal,11,N,,,
GPB-YM,Colour reversal,12,N,,,
GPB-YM,Colour reversal,13,N,,,
GPB-YM,Colour reversal,14,N,,,
GPB-YM,Colour reversal,15,N,,,
GPB-YM,Colour reversal,16,N,,,
GPB-YM,Colour reversal,17,N,,,
GPB-YM,Colour reversal,18,N,,,
GPB-YM,Colour reversal,19,N,,,
GPB-YM,Colour reversal,20,N,,,
GPB-YM,Colour reversal,21,N,,,
GPB-YM,Colour reversal,22,N,,,
GPB-YM,Colour reversal,23,N,,,
GPB-YM,Colour reversal,24,N,,,
GPB-YM,Colour reversal,25,N,,,
GPB-YM,Colour reversal,26,N,,,
GPB-YM,Colour reversal,27,N,,,
GPB-YM,Colour reversal,28,N,,,
GPB-YM,Colour reversal,29,N,,,
GPB-YM,Colour reversal,30,Y,,,
GPB-YM,Colour reversal,31,N,,,
GPB-YM,Colour reversal,32,N,,,
GPB-YM,Colour reversal,33,N,,,
GPB-YM,Colour reversal,34,N,,,
GPB-YM,Colour reversal,35,Y,,,
GPB-YM,Colour reversal,36,N,,,
GPB-YM,Colour reversal,37,N,,,
GPB-YM,Colour reversal,38,N,,,
GPB-YM,Colour reversal,39,N,,,
GPB-YM,Colour reversal,40,N,,,
GPB-YM,Colour reversal,41,N,,,
GPB-YM,Colour reversal,42,N,,,
GPB-YM,Colour reversal,43,N,,,
GPB-YM,Colour reversal,44,Y,,,
GPB-YM,Colour reversal,45,N,,,
GPB-YM,Colour reversal,46,N,,,
GPB-YM,Colour reversal,47,Y,,,
GPB-YM,Colour reversal,48,N,,,
GPB-YM,Colour reversal,49,N,,,
GPB-YM,Colour reversal,50,Y,,,
GPB-YM,Colour reversal,51,Y,,,
GPB-YM,Colour reversal,52,Y,,,
GPB-YM,Colour reversal,53,N,,,
GPB-YM,Colour reversal,54,Y,,,
GPB-YM,Colour reversal,55,N,,,
GPB-YM,Colour reversal,56,N,,,
GPB-YM,Colour reversal,57,Y,,,
GPB-YM,Colour reversal,58,Y,,,
GPB-YM,Colour reversal,59,Y,,,
GPB-YM,Colour reversal,60,N,,,
GPB-YM,Colour reversal,61,N,,,
GPB-YM,Colour reversal,62,Y,,,
GPB-YM,Colour reversal,63,Y,,,
GPB-YM,Colour reversal,64,Y,,,
GPB-YM,Colour reversal,65,N,,,
GPB-YM,Colour reversal,66,Y,,,
GPB-YM,Colour reversal,67,N,,,
GPB-YM,Colour reversal,68,Y,,,
